Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure
L,304.4395154502797,312.6689753129662,1265.5146912364546,69.05526488733543,159.28560594093943,1
L,302.1,311.6,1168.0,76.6,250.86437569986632,1
M,299.0,308.8,1352.333278105149,54.027379541029035,109.65521841493273,1
L,299.8,309.21921112130616,1481.6354860014035,41.68922887608913,156.02516175336515,1
L,304.48384728793206,313.8,1168.0,76.6,244.77427996030602,1
M,298.68970941930706,309.0,1444.4736720679932,34.85286673615287,224.92128042954894,1
L,304.0,312.2,1261.9347819615114,70.14221348418846,164.38606123390144,1
M,300.4,311.1,1168.0,76.59933586976182,211.97771769546856,1
L,298.2,307.6,1176.1299091406443,76.53892796360572,195.17500897062985,1
M,302.6,311.3,1329.3829063460862,54.62510985125763,87.26364590009243,1
L,304.5,313.8,1168.0,76.6,23.96029476656909,1
L,304.5,313.8,2886.0,3.8,0.0,1
L,304.5,313.8,1168.0,76.6,252.98591951324556,1
L,303.0,310.8,1395.4943506176908,49.22190165789357,51.49237595507072,1
L,302.3,310.2,1168.0,76.6,91.12202515865704,1
L,300.0,308.9,1396.5778056308432,50.10659480130532,152.0,1
H,300.2,310.6,1448.4541905637443,50.65585033496483,155.8053711053285,1
M,299.06588931748314,309.0,1307.9452020800554,63.05705798606675,141.67600065197925,1
L,304.5,313.8,1168.0,76.6,132.24123114248124,1
M,302.5,311.3292219505899,1428.7799969701166,48.452132775125186,210.91819591793686,1
L,304.5,313.8,1168.0,76.6,253.0,1
H,301.8,310.5,1273.9950541201829,61.50818220213926,220.54585746448376,1
L,297.4,307.4877013012245,1186.782518177735,67.813075420809,209.8812148989034,1
L,300.98381940820684,310.7,1168.0033642918402,76.59855675113195,218.7585657044354,1
L,300.8,311.0,1168.0,76.6,241.36526533980862,1
L,302.3,311.77850981010596,1390.5604669030847,57.505877402258626,212.02700587643164,1
L,304.3206473634968,313.1,1327.0181693578209,60.267233042021225,214.77749721546863,1
M,303.1964674692152,311.1,1383.9510657900078,52.808942617785036,211.9438698358576,1
L,301.60749148523286,310.3,1244.2468623093937,66.453027251751,192.8437972665223,1
L,300.8,310.3,1351.0658248978393,56.97576447855788,20.573335321363643,1
L,304.2400198829437,313.65304242746305,1168.0,76.6,230.5442613241356,1
L,301.9972448861168,311.2,1177.9679301937213,76.31635639375895,124.87039126526443,1
H,302.0,311.2330592688637,1495.0956227707384,46.60823889813379,163.0022523515083,1
L,301.0,310.6,1170.2851001684821,73.82601781690212,208.75183882489563,1
L,303.2771226171186,310.5,1412.3630309155628,53.01812311251618,194.33020273916,1
L,299.63841131434106,309.2,1255.9137985951875,61.70647875205716,164.80209474221147,1
L,304.21809340498805,312.4,1417.0674289354545,49.896550695171264,224.73233610677747,1
L,303.8437328453033,312.2,1473.833508936353,46.95625110206693,247.9722820307261,1
M,297.5862902422195,308.5,1174.1474079777868,76.38319036968993,209.08914063927276,1
L,302.8419796880359,312.3,1168.0,76.59919892519883,181.44714651647075,1
L,303.67675410882885,312.0,1551.4724539289743,32.749902461348285,228.7779066740259,1
L,302.1,311.1,1403.4357800844543,47.80396989306053,171.97386058514437,1
L,304.4990262202573,313.7981091692191,1168.0046217584543,76.57216175170919,196.71523987379354,1
M,298.69558218405564,313.8,1168.0,76.6,0.0,1
L,296.6696556667891,307.8,1412.93401193591,50.64120777111906,158.4237926883777,1
M,300.9,309.2,1268.9008568256716,67.74509535745796,208.46467138733541,1
L,300.8,310.3,1327.3382816070812,57.58800605255248,124.4258343272843,1
L,304.47810852565954,313.2539850805224,1374.1891712922377,61.2152594766827,247.26995211666528,1
L,301.8,310.2,1302.2456798872527,64.94236466256417,224.60712983855578,1
L,298.3,307.9,1168.0,76.6,213.30769890086668,1
L,300.0,309.7,1469.6357809445094,44.22569616371661,207.6689958891578,1
L,297.3,307.6,1280.5049296350376,61.280949577262774,153.97553023881173,1
L,300.0,309.4,1446.389937287212,50.8854553732846,164.79186142369278,1
M,300.9,310.9,1330.0068984031407,62.74891881982936,207.9616108431643,1
L,303.8,312.4,2884.011280451933,4.665242621716513,253.0,1
M,301.3,310.4110624886862,1354.3132112423093,59.5975820116346,166.21645073037158,1
M,304.47240776897206,313.8,1168.0,76.6,1.1072245746290872,1
M,303.9098519706157,313.3657910594823,1282.3915045789167,74.83007563210286,243.7607640339548,1
L,298.8,309.8,1206.964777004209,73.31550475065262,176.4563894239628,1
L,299.5,309.0123638905403,1340.3080394599374,47.32533404656733,171.73668799455223,1
M,302.27388345530346,312.6970955810223,1195.8271601444044,76.07822768110798,105.13485702812336,1
M,298.2,308.6,1421.9919655504198,51.058868171225924,53.24392405138963,1
H,303.82648848769463,312.8526475427562,1404.421053544445,45.21476844130474,152.1279286358674,1
L,304.40208160256776,313.79998338037325,1168.0,76.6,246.31774364742725,1
L,304.5,313.8,2886.0,3.8,29.216003453170664,1
L,304.4690846953645,313.8,1168.0,76.6,102.95525246836782,1
M,301.0,310.1805069723771,1444.19824588853,48.833869519415245,82.76621160472314,1
L,304.0871532960645,312.3,1459.5466434285784,44.76256544552854,222.59030119094757,1
M,303.6913936667076,312.0,1170.9130431653443,74.79229651402902,138.4405441883884,1
M,304.5,313.8,1168.0,76.6,0.0,1
L,304.5,313.8,1168.0,76.6,0.0,1
L,304.4886280141382,313.5993581727476,1168.0,76.6,188.89234419752353,1
L,303.4765322146732,311.4,1462.4137315922703,47.3,192.69989064515778,1
M,300.4,310.6,1679.5971095773366,32.973212958225616,193.0,1
M,303.7,312.51568990517063,1168.0037104581436,76.54136509091978,112.43015397770446,1
M,297.9380806373709,308.5,1417.631077012003,49.95425515749887,174.2513523348867,1
L,304.5,313.8,2886.0,3.8,0.0,1
L,303.28774248477197,312.1958592057847,1578.0864537980647,36.950552187003346,220.4107964087492,1
L,302.4,311.7,1315.4252403992236,55.111524757994886,189.81771502479435,1
M,304.4215823907034,313.8,1168.0,76.6,238.18126332041496,1
L,299.76616284741175,309.3,1177.9147572670615,75.24355008456463,154.24061879778978,1
L,301.9,310.7,1210.211274195339,65.18958233572361,9.158467264969026,1
L,301.7,311.6443483878205,1260.6783329591485,64.47898487596044,128.1652257919524,1
L,299.09353838941996,308.9,1357.7602486937383,55.473648758126515,89.91683674005569,1
M,304.19838002215073,313.18462484539043,1371.4262239691973,57.60192021882778,223.80513453475268,1
M,298.1,308.51859628412063,1291.7185571269963,67.46004044220354,126.31733572188291,1
M,304.5,313.8,1168.0,76.6,15.0,1
M,299.2,308.6148444703448,1281.4017344241497,60.40007617796131,163.3397885485311,1
M,302.632698647909,311.4,1436.579439352415,45.693900581576834,170.90312149088282,1
L,301.8,311.7,1199.6644986125084,76.2574756221065,135.5524965799793,1
H,299.0,308.8,1260.408497089096,65.58610661761738,102.55552135621896,1
M,300.7,309.4,1191.648103641372,75.10814864913068,247.84393423338832,1
L,303.7227029417049,312.0,1170.0563548620826,76.2009159652901,164.44842308935128,1
L,303.6,313.5490785170937,1168.0,76.6,229.76419844580641,1
L,304.1993700750787,313.5074065890221,1168.0,76.6,228.59398216629506,1
M,300.3,309.0677605073442,1388.5436789144105,54.685635061192464,199.6688980486456,1
M,301.4,310.1,1168.8122831481305,76.55580834781668,227.2391432577144,1
M,301.6,311.1,1686.84075140183,27.56697906274263,252.98657740301576,1
L,297.6,308.6,1332.7424891340495,53.397643325817235,206.93903558089121,1
L,304.4997196456882,313.79981707396877,1168.5463313733226,75.9852735024498,252.67064413704907,1
M,303.6,311.1,1462.9929485393804,42.42458767850459,186.40339602977485,1
L,303.7,312.3749190949595,1168.1891806646786,76.29925503959188,162.95097041927005,1
L,304.4999581834646,313.8,1168.0,76.6,208.03952187142474,1
L,304.4988856466474,313.7999783707273,1168.0,76.6,253.0,1
L,304.5,313.8,1168.0,76.6,246.75130763583107,1
L,297.2,308.1,1436.9992873411695,58.1767535932461,156.9077019053867,1
L,303.83555757480576,312.7,1182.9225596403082,64.2334213648046,195.13081539094554,1
L,304.49971816350285,313.7979046306054,1168.0,76.6,215.03864169701956,1
L,297.27616242114794,307.8,1204.2433186174967,74.53742192061102,180.06304985125524,1
L,299.88470615960927,310.6,1390.4096376306861,53.94578500211722,3.2211119938069377,1
L,304.5,313.8,1168.0,76.6,15.0,1
L,303.97110410983487,313.2601838446068,1168.033774632708,76.6,180.64108916391817,1
H,298.5614572645186,310.6,1168.0054628590456,76.57240436807052,226.54518453302012,1
M,304.4114146780339,313.8,1168.0,76.6,252.9993091642726,1
L,301.9,309.8,1283.8440587335383,57.92144730906306,208.60488194026334,1
M,302.2,310.4,1422.0905675615265,49.23175806942719,206.92495185337233,1
L,300.9,310.5,1168.0,76.6,216.2561933882217,1
L,304.499991691711,313.8,1168.0,76.6,252.01112847821898,1
M,302.04775088138757,309.6,1374.7319177408312,57.946162347819914,209.85141470517934,1
L,298.1,307.87321297882386,1420.3466066155477,53.781222701505285,176.1439791104356,1
L,299.96400812913004,311.5001282961649,1168.0,76.58392568758062,126.13245996349464,1
M,301.18558524000645,310.9,1282.1452277188196,74.09620354311676,176.90247878498985,1
L,299.2,310.50398421901076,1263.782256139112,62.39512122917994,183.1721412264061,1
L,304.0,312.8423349518952,1169.486611305021,76.52888983033445,180.72047330300143,1
M,301.1,310.4,1368.8616611143877,49.1148650090458,223.2603271081582,1
M,302.3,311.5,1294.1970782258688,63.84683014411564,114.184644676254,1
L,298.3,308.0,1490.926476344647,42.84491145237368,190.60372239426687,1
L,300.4,309.1,1472.8889066426714,47.811992776660475,214.81174556710516,1
L,298.1,308.2,1431.7507173358613,35.80914196987966,201.0,1
M,301.5,310.3,1398.4719235722937,48.76762054079346,191.8054662171652,1
L,296.46720957498434,307.5,1294.2575268635421,61.56768559698964,206.33490942672336,1
L,304.0065423429774,313.79998416716063,1168.0,76.6,223.0138954965014,1
M,297.9,312.7,1168.0,76.6,253.0,1
M,298.3,308.3,1291.4391742421683,72.49738816621037,209.35561364753823,1
L,302.66807541011184,312.7701382959166,1168.0,76.6,193.92170087370113,1
L,303.7,312.4101107652864,1259.8598002915417,70.36294580450118,140.11494694165393,1
M,297.3,308.0,1389.084794566156,61.09768033151413,84.0,1
H,302.5,311.4,1168.0,76.6,157.3662743418438,1
L,304.49754507061846,313.8,1168.0,76.6,0.0,1
L,298.3455537416691,309.2,1288.0411924704354,52.97225900976811,159.84970096862526,1
H,304.4746233328958,313.8,1168.0,76.6,151.60740311843955,1
M,304.31043775135737,313.510855514745,1168.0,76.6,139.3276925394517,1
L,303.4,311.1,1427.6889708248748,48.17489156105451,200.62210961410258,1
L,300.4,310.5,1300.5815613996867,49.076273331776456,190.078996736836,1
L,301.6,311.8,1168.0151475074474,76.59963660669492,38.86846590389357,1
H,298.11136261930676,308.7,1433.3529554868671,44.56783641459111,208.09111041672537,1
M,301.4,310.7,1390.7324288598536,47.3,210.07693938451405,1
M,298.5,311.7,1168.0,76.6,252.5168979463646,1
L,302.6,311.9,1260.4299820520157,66.4206032605187,226.83060765373486,1
L,304.4636595612853,313.7997456565951,1168.0,76.6,252.83401035427678,1
L,300.9,311.0,1252.4559541925582,66.68670414738915,191.98740018071246,1
L,304.17283206885264,313.8,1168.0,76.6,0.0,1
L,304.0,312.3002135864505,1426.273812946647,46.16499787528174,213.0689193132316,1
L,304.499858217716,313.798723641802,1168.0,76.6,235.2434482474533,1
L,300.2,309.3,1422.7625948492248,49.34802961070155,169.16097651549768,1
L,298.7,308.5,1168.0,76.6,153.34099081381166,1
L,304.32106940803044,313.7714917564902,1168.0,76.6,246.261476301511,1
L,304.5,313.8,2886.0,3.8,253.0,1
M,302.65930256569385,311.7,1328.606258479895,60.95602013542462,219.21645375418277,1
L,303.13843546123485,313.16016074808925,1422.2413787138019,48.564136527266555,188.13157469054525,1
L,303.6916572184592,311.94930380486056,1274.217245489533,74.16145780459743,211.523739254134,1
L,297.08820130590664,307.39149238246,1305.591901873594,61.47084635692567,152.0,1
L,302.32143924458603,311.0067640318113,1490.892097893566,48.29382299577912,253.0,1
M,300.3,310.6,1351.0318607326212,57.846014473641134,220.99419612919667,1
M,304.23311677585866,313.8,1168.0,76.6,252.99366274296744,1
L,296.71798431787727,308.8,1168.0,76.6,0.0,1
L,300.1664390296904,310.4444227388875,1168.0,76.6,213.1905627213608,1
M,304.2489814253996,313.8,1168.0,76.6,0.0,1
L,298.1,308.4,1305.8752280088872,57.79416156850318,205.99550819466134,1
L,301.8,312.1983573253753,1175.6961334838998,65.72443975004506,110.61022377991448,1
M,303.9118398737473,313.31673504330564,1168.0,76.59949575526787,252.37875052659183,1
L,303.73731587034206,312.52103684373947,1176.1717624505334,75.9618460415897,185.46192954165105,1
M,303.1175752523334,313.7998392726205,1168.0,76.6,250.62360792124687,1
L,302.0,311.8,1168.0,76.59917581467653,219.48401402813036,1
M,304.5,313.8,1168.0,76.6,0.0,1
H,300.6,309.23556573906836,1370.532667095463,57.0559770004248,141.17432551535455,1
L,304.14687348384945,312.5,1650.952484820756,28.456139531575015,226.15823877386342,1
L,303.6,313.35674820637695,1260.301295223256,60.440055163657206,149.26161103136408,1
L,300.4,309.9,1320.316893284754,62.08857134239724,202.78467879113606,1
M,300.2,310.7,1299.7564321611917,54.6137633057269,209.62452398224727,1
M,303.8619938907214,313.8,1168.0,76.6,15.0,1
M,302.1491630560399,311.8,1450.34737222429,43.653131823634325,88.0,1
L,304.0323137152367,313.5929847190453,1377.3466997805178,52.91673547152994,226.34965152957295,1
L,301.9,308.6,1366.0382941951777,60.49089295130428,196.60639041906967,1
L,300.9,310.3247802405216,1325.428756024505,58.040418353096825,188.2934115373254,1
H,300.1,310.3,1391.918505788784,46.47284464339894,217.8244789206497,1
M,300.5,311.0,1297.4612631620964,73.2587053293504,204.47259658450577,1
L,302.4839335434273,312.4803774223356,1168.0,76.6,230.48245653854335,1
L,304.3985558896075,313.1,1334.5530669182006,60.58063566470339,202.54611362394488,1
L,303.3077276721184,311.8,1168.0,76.6,232.13697139474849,1
M,302.3,311.9411742309403,1297.8305471743352,59.27971224745913,169.65041338457596,1
L,302.8,311.5009701902312,1168.1751298514685,76.57785739815344,114.62025791663878,1
M,303.7,313.1805550538279,1524.7449520181572,43.345998448519715,251.82481121902688,1
M,304.0852959753095,313.8,1168.0,76.6,253.0,1
L,297.3,307.5916509253654,1392.0373978459354,54.05507023137344,234.03277677215874,1
L,299.17756632529205,310.6,1183.2218317568222,72.0731473162872,201.68288531525693,1
M,303.61666601260566,312.7101698681433,1169.726891824552,76.54880508339694,58.288655134549444,1
L,304.44758685646656,313.75972267873675,1322.330362342407,60.93744357671879,208.85670796488435,1
L,302.5352168221936,312.3847353347953,1309.871560549849,54.99711644858892,58.98058231694915,1
M,304.0739643019425,313.7342040275706,1168.0,76.6,252.76049006241536,1
L,301.48478200455395,309.7,1531.10830235867,40.8759014284527,213.72677416462395,1
M,300.9,308.4,1182.2464508610478,76.46859030844556,108.1601465984725,1
L,298.6,307.9,1563.9519223276134,37.854821345832136,119.52419679210104,1
L,298.9,309.6,1331.0525618488784,55.9765704174214,196.47648546041634,1
L,302.5,311.3,1539.0010298343875,39.15634320318823,180.87933335851923,1
L,297.1,306.5359220846232,1306.5233463327245,64.93433121018651,246.56929633599913,1
M,298.9,309.5,1168.0,76.6,214.84113915432945,1
L,304.5,313.8,1168.0,76.6,252.99290423331848,1
L,303.58819236994606,312.66542815359696,1656.0356969745944,35.00961369344466,196.6903099752506,1
L,301.24295256922164,313.1,1168.0,76.59963469485102,227.8741215585416,1
L,303.0781548750571,311.5573968042685,1328.5493441772317,55.33182033778547,174.31852725446464,1
M,297.81173240566034,307.95086609998833,1174.1486138585778,76.52478473408073,119.96242959031781,1
H,302.7,310.2,1291.7119718646495,62.76690566589605,205.54436260511977,1
H,295.33926922015786,305.70194011549427,1265.0496147609167,68.76134454089298,252.16675138681802,1
L,299.061474096492,309.4,1336.4831470950705,55.90702525872979,152.0,1
L,304.4990324871889,313.79975043580555,1168.0,76.6,252.65339005370362,1
M,300.9,310.5,1194.3934427197728,75.87799778139971,59.01778947185881,1
H,304.1287698913756,312.8859860932382,1414.4993956566418,50.729749899783606,10.068570587023299,1
L,304.17467969009545,313.72336001611853,1168.0,76.6,176.98477087470042,1
M,304.49984305643153,313.8,1168.0,76.6,68.84378176909368,1
L,297.3,307.5,1375.2218512478062,46.55030120663233,68.60935228022147,1
L,298.4,310.0,1368.9395568873251,54.235841564901264,185.18171351389304,1
L,304.47752429919154,313.36987423846654,1168.0,76.6,172.0,1
L,303.8,311.6,1344.370381415737,54.04964199491144,139.45017806703777,1
L,300.88407176021155,310.1,1168.4206783589118,76.32218813604179,223.4019278181082,1
L,304.5,313.8,2886.0,3.8,0.0,1
M,304.4368350837598,313.8,1168.0,76.6,246.59935723562128,1
M,300.1834326584721,310.7,1403.8636353302265,52.45432733335294,214.4591529054074,1
M,300.8,312.61507018268117,1168.0,76.6,249.91645908163713,1
M,298.0584893599273,309.3,1169.2741342946683,73.68429724549262,148.0,1
L,304.27085065998557,313.72271046797056,1168.0,76.6,223.47986914663014,1
L,301.3,310.6,1343.936050775351,47.530572525918004,213.42358730083154,1
L,304.43210902485174,313.74685185904366,1332.253969798082,59.34001464483504,214.4108261766406,1
L,304.5,313.8,2886.0,3.832923553687591,0.0,1
M,304.4607266039397,313.7999335947683,1168.0,76.6,126.35863968669906,1
L,304.5,313.8,1168.0,76.6,0.0,1
M,303.05244829023906,312.3,1380.4039583644492,49.814641868039345,138.1547865050347,1
L,303.276539411187,311.4485639690572,1284.9100791222875,62.66562819165296,137.0,1
H,304.48130400224204,313.79930830661635,1168.0,76.6,249.93291104867956,1
M,303.97274861931766,313.8,1168.0,76.6,8.524611953842022,1
M,304.49992416834925,313.7999309547532,1520.532679723134,42.198980492286964,212.47602040105616,1
L,299.27701972849627,308.7,1381.203157122628,52.804660998613855,224.05277011488852,1
L,303.7,311.6375938214776,1168.0,76.59876599265134,54.71711403538873,1
M,297.4,308.5,1246.7313462609316,72.12521837164365,195.17991303431947,1
M,303.5,312.37326418885095,1483.529813873305,43.42489662382908,155.53247843322123,1
L,304.5,313.8,2886.0,3.8,0.0,1
M,304.0,313.79950862684126,1168.0,76.6,252.94981030087962,1
L,304.49343131323155,313.7078053714629,1168.0,76.6,251.0282735321561,1
L,300.9,310.5,1196.4982846118678,72.0088934239506,153.16494555151476,1
L,298.3,309.0,1168.1037642616602,76.5647583047413,210.62708980536286,1
L,301.7,310.4,1312.3672108931146,57.833575237299286,66.36817553128306,1
L,304.5,313.8,1168.0,76.6,252.373410808461,1
L,298.9,311.3,1170.9919502789317,76.24861603590703,222.83474090033764,1
L,301.0145239015087,311.1,1168.0248703901032,76.55177814812151,119.0,1
L,304.1502925217565,313.799984521118,1168.0,76.6,223.98484643178313,1
L,302.13199818308544,311.6,1318.4322010531084,56.872683279419256,199.94794951506753,1
L,304.5,313.8,1168.0,76.6,217.59715532683808,1
M,303.70687719968305,313.47192922211786,1174.51788951281,75.82187815574943,73.58171637956399,1
L,304.49100466703493,313.799923343192,1168.0,76.6,7.541470428828755,1
L,304.5,313.8,1168.0,76.6,214.68371544799425,1
L,304.31377932657085,313.1639506550941,1168.0,76.56429660358654,239.78842938048297,1
M,302.0,311.0,1417.2060888644328,54.63963845103268,129.56087019348817,1
L,301.6756066273319,310.7,1269.687292586457,70.236983900242,227.52807327923944,1
L,304.1019744221186,313.7220426206054,1793.407840992888,28.282089337440954,213.86886876711444,1
L,304.49335667208345,313.7281804019344,1168.0,76.6,249.77167113031675,1
M,304.4494288225448,313.8,1168.0,76.6,0.0,1
L,302.82348569784074,312.1311025015735,1264.5509430964685,63.51302813735107,219.04523563197918,1
L,304.5,313.8,1168.0,76.6,0.0,1
L,304.36730272330067,313.74675894876117,1168.0,76.6,212.56763378667986,1
M,300.35405298220184,310.8,1426.8820805395462,51.283047413736924,200.27947044036605,1
L,304.0036793385586,313.8,1168.0,76.6,106.85949153993614,1
L,299.2,308.8,1211.1729314075806,67.27936381556904,150.8552956566303,1
L,301.905756554335,310.4,1173.030270612622,75.90747085554081,128.52903126407836,1
L,300.5,309.1,1168.2488127768818,76.01902487996406,252.80658732304354,1
L,304.5,313.8,2886.0,3.8,0.0,1
M,301.3,310.4,1752.1842892976417,27.63434971150852,112.08218334749806,1
H,302.4,311.9329293422185,1242.5671416906703,62.59199023077903,191.8750155280155,1
M,302.2,312.5,1168.0,76.6,202.4633831694724,1
L,299.2,309.8,1311.5964768719105,63.61294067875184,60.32600893407049,1
L,304.5,313.8,2886.0,3.8,253.0,1
M,301.6,311.4743347725441,1206.3501122279145,63.88664260447513,210.30234631181793,1
M,304.4874435395629,313.8,1168.0,76.6,0.0,1
L,304.3742376394761,313.7748397813542,1172.0710009330185,76.56684300494263,177.49878442580157,1
L,304.3917387580097,313.7983173563692,1168.0,76.6,206.9387304253629,1
L,304.3132973690121,313.764083075965,1168.0,76.6,227.44582425753953,1
L,304.5,313.8,2886.0,3.8,253.0,1
L,302.5,310.6,1260.090220132501,75.61174611864091,15.031822917304398,1
M,304.4904035244366,313.8,1168.0,76.6,204.10239143394804,1
M,301.1,311.0,1428.65493219681,51.39204369669754,207.19956434050144,1
M,301.3035214288242,311.3,1199.0733849803212,75.14834412855829,201.0,1
L,304.4746313482856,313.6838630520536,1168.0,76.5996434087835,200.45702491471982,1
L,302.3,311.0,1283.8292360704252,65.57696505996617,158.1495614058844,1
L,300.1,311.7,1348.6288708529034,52.08275722526917,193.55532248977997,1
L,304.455648747873,313.79896551289727,1168.0,76.6,250.55354488411461,1
L,301.0,309.7,1366.7552543950655,52.74059082801143,197.0,1
L,304.5,313.8,1168.0,76.6,0.0,1
L,304.24778692873883,313.2962280897052,1571.778842381245,30.809551855160258,154.10512598511494,1
L,304.5,313.8,1168.0,76.6,0.0,1
H,300.8,310.2,1472.2568763980155,45.884312143588026,104.02551544405557,1
L,300.7,309.3,1197.4088216179196,75.05507824664609,214.16020353417522,1
L,303.1818276008378,313.0383886324219,1168.0,76.6,215.7427672830215,1
L,304.5,313.8,1168.0,76.6,0.0,1
M,302.0,311.4901467936835,1191.3798229668096,75.20267882919839,220.63032217714778,1
M,300.4,310.4,1430.0656638778141,42.88047642733295,222.2721703267221,1
M,303.4,313.7413091110504,1168.0,76.6,211.72469814456394,1
M,302.3,311.7,1168.0550172481007,76.37019289746058,164.94311314090893,1
L,300.6,310.4,1543.9312430826594,41.45001193051386,213.27773851329823,1
L,299.8760800785167,310.7,1168.0029842200008,76.5641784926074,219.40180566739946,1
L,303.7,311.91311394909144,1405.0531971957637,49.16534104878516,210.4221271854581,1
L,304.49994341276584,313.8,1261.0193042001613,64.01849074176883,197.0,1
M,303.56646175878603,312.0,1179.6728805430616,74.56697240002681,193.0,1
M,303.4,311.6,1302.3698276539922,56.994372806776155,196.6001097174469,1
L,304.5,313.8,2886.0,3.8,0.0,1
L,302.5,311.4,1168.0,76.6,208.90808455105378,1
H,300.4,309.0,1480.9913953386354,47.097199099822376,182.9152753258931,1
L,302.4,312.3,1410.857551374548,49.181543145693865,207.01915391862386,1
L,303.7243091980359,312.0,1333.3164758810694,57.88948142536969,109.92192174053453,1
M,304.018671625447,312.9325607613584,1169.7004752868131,74.98365561264028,210.63974704262105,1
M,304.04670557205367,312.21839098502596,1168.0,76.6,198.08701507378706,1
M,304.4644105830627,313.79470683953076,1170.4965805737584,73.46163623529327,137.0,1
L,301.2,310.9242581834153,1184.0525511680423,76.51949282532885,94.0,1
L,304.0,313.1,1301.4881481669615,56.23838322270704,218.42350665990585,1
L,304.5,313.8,1168.0,76.6,214.54855804283994,1
L,304.3951373893179,312.7,1212.0495059092407,74.43056259481024,104.0,1
M,295.9517853158565,305.97848247027537,1589.630274368922,43.9502375529122,51.74083974842217,1
L,300.4,310.6,1168.0,76.6,212.4126695432221,1
L,304.5,313.8,2886.0,3.8,0.0,1
L,304.5,313.8,1168.4615210707634,75.0849139545121,252.83637663194114,1
L,304.14010459012184,313.6294483559414,1168.0,76.6,253.0,1
L,302.0436010641511,309.8,1256.5387437640113,67.65812541240246,190.38703062937196,1
L,303.1857677832428,311.76792486430014,1568.9765885557476,41.035856178752795,180.43535703343616,1
L,300.1,310.1,1309.1169514371281,51.70707057050838,219.03826566511486,1
L,304.5,313.8,2886.0,3.8,253.0,1
L,300.7,309.8,1285.9526856248208,67.22026078479895,222.39969838791814,1
L,302.4,311.00951471222874,1327.6862315153755,61.95732969005642,136.70951896228578,1
L,302.83374221384605,311.3683942331754,1335.0982020158162,57.032065332155206,217.52611544580486,1
L,302.0,310.9,1176.365216008201,73.58960693048797,167.92106122001525,1
H,304.3498558780464,313.79900034396763,1168.0,76.6,0.0,1
H,304.2976514238701,313.79347149155916,1168.0,76.6,168.0,1
M,299.98662098466025,308.8,1168.7558229454758,76.3024644978186,180.0,1
L,304.5,313.8,1168.0,76.6,4.506853814804315,1
M,298.9,309.34831695352756,1351.4436409730263,59.082364817144885,231.04829462345654,1
L,303.90355103695947,311.84828163869,1168.0,76.6,202.9927273151495,1
L,304.35480083762656,313.3511534312995,1168.0,76.59958131419887,214.26879400014792,1
H,302.0,312.3756902415336,1168.0,76.6,252.66907139710406,1
L,303.5673419505395,311.4,1216.9684479310579,71.13639722439532,89.08132899041748,1
L,301.1,310.4,1170.4856899447955,76.59922416925511,127.72163177545025,1
L,304.48170654676585,313.8,1168.0,76.6,232.34192227918217,1
M,304.32251449289924,313.7180430087151,1168.504251749611,75.39217545003763,214.05862687051626,1
M,302.4,312.15687724707874,1201.0679786044693,76.22702683545015,110.30860169533545,1
H,304.3890586789058,313.75370514212295,1280.567355309231,67.0333396113822,103.41543711274159,1
L,304.5,313.8,2886.0,3.8,0.0,1
L,301.5,311.4,1168.4948092288873,75.35368088770642,12.769951347457813,1
L,304.5,313.8,1168.0,76.6,253.0,1
L,304.4898219517855,313.79296540895785,2886.0,3.8,253.0,1
H,299.4616611611256,310.2,1170.5117788029286,74.55871652795956,137.32871551733547,1
L,304.4590987941073,313.7944303705774,1168.0,76.6,251.35592232270608,1
L,304.5,313.8,1168.0,76.6,0.0,1
L,303.6,313.43051963426103,1168.0,76.6,192.8429831304764,1
L,302.2,312.4804656957234,1168.0,76.6,242.03861198098772,1
M,304.387767513153,313.75413729644646,1168.0247776274211,76.58264829060327,193.0,1
H,299.1063340846902,309.4,1437.846884015229,46.81628315242328,79.0,1
L,298.54828813299105,309.3,1168.0,76.59882723298955,218.57714957069334,1
L,300.3,309.2,1185.1332674019725,73.51557390730338,185.88335753388358,1
L,304.49939413954183,313.79998217658965,1168.0,76.6,205.635046610308,1
L,304.0823489189347,313.159391105722,1168.0,76.6,251.6181547409445,1
M,304.41116091494007,313.77549049368406,1328.2830596637375,51.24410806601885,121.93104305943045,1
M,302.3,311.3,1363.9942240248013,58.58224045097198,216.04459302726588,1
L,299.0,309.03951454469757,1298.4343815684765,63.421690800405095,197.44015437439862,1
L,303.8,312.0,1473.6917609560362,39.141692255715014,250.32412697421137,1
M,302.9418261807936,311.5,1508.6966269888944,46.59303983388264,219.8862455657482,1
L,304.5,313.8,1622.2624323585032,37.898891821700566,127.0,1
L,304.5,313.8,1168.0,76.6,0.0,1
L,303.9980215701814,313.33247164583804,1168.0,76.6,213.44487176785418,1
L,302.3,311.9,1270.1726714002602,61.06949366517797,62.351247471879354,1
L,297.9,307.2832412604124,1581.4607530166022,41.292093370092516,239.96212423740243,1
L,304.1900909810476,313.62591340104956,1351.809588255881,48.559169338034444,132.10064649704597,1
L,303.84961382604456,313.29497033884,1211.834548858761,75.29650392234223,4.237525225205694,1
H,299.9,309.9,1383.3389570264258,46.01434006414395,205.3386030156235,1
L,304.5,313.8,1168.0,76.6,0.0,1
